species_valid_name	lot_id	individual_id	new_usnm	usnm_biorepository	species_id_method	species_id_person	species_id_notes	species_id_year	species_id_month	species_id_day	species_id_date_originallyentered	notes	correction_applied	correction_id	correction_details	correction_date
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_148			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_149			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_150			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_151			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_152			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_153			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_154			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_155			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_156			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_157			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_158			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_159			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_160			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_161			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_162			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_163			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_164			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_165			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_166			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_167			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_168			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_169			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_170			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_171			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_172			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_173			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_174			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_175			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_176			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_177			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_178			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_179			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_180			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_181			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_182			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_183			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_184			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_185			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_186			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_187			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_188			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_189			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_190			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_191			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_192			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_193			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_194			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_195			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_196			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_197			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_198			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_199			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_200			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-CMat_201			Morphology	Kent_Carpenter	streaks in the caudal fin lobes	2024	9	5	9/5/2024		FALSE			
